language_id,questions,option1,option2,option3,option4,answer
6,Where is water and mineral absorption by roots maximized in the soil profile?,C-horizon,B-horizon,A-horizon,Bedrock,option3
,,,,,,
6,Which horizon is made up of small lumps of rocks with cracks?,A,C,O,R,option1
,,,,,,
6,"Which type of soil is well aerated, light and dry?",Sandy soil,Loamy soil,Clayey soil,None of the above,option1
,,,,,,
6,Which of the following is not the effect of soil erosion?,Water pollution,Decline in fish population,Air pollution,Both 'a' and 'b',option3
,,,,,,
6,Which of the following is not a cause of soil erosion?,Heavy rainfall,Overgrazing,Mining and construction,Dense forest,option1
,,,,,,
6,Which soil is ideal for gardening?,Loam soil,Sandy soil,Clayey soil,None of the above,option1
,,,,,,
6,Which of the following statements are correct for penguins?,They huddle together,They have webbed feet,They have a streamlined body,All of the above,option4
,,,,,,
6,Choose the odd one from the following options:,Thick layer of fat under the skin,White fur,Long grasping tail,Wide and large feet with sharp claws,option3
,,,,,,
6,How do adaptations help animals?,To hide from predators,To hunt for food,To survive in their habitats,All of the above,option4
,,,,,,
6,Which of the following is the main circulatory fluid in our body?,Plasma,Lymph,Blood,None of these,option3
,,,,,,
6,Which of the following are elements of blood?,Red Blood Cells,White Blood Cells,Platelets,All of the above,option4
,,,,,,
6,Blood platelets help in:,Formation of urine,Excretion of urine,Sweating,Blood clotting,option4
,,,,,,
6,What makes blood appear red in colour?,White blood cells,Haemoglobin,Plasma,Platelets,option2
,,,,,,
6,Which of the following is a function of platelets?,Fight infections,Transport dissolved gases,Form blood clots to prevent bleeding,Contain all suspended blood cells,option3
,,,,,,
6,Which of the following are functions of blood?,Carry oxygen from lungs to cells,Carry digested food from small intestine to cells,Transport waste for removal from the body,All of the above,option4
,,,,,,
6,Which blood vessels carry carbon dioxide rich blood from all parts of the body back to the heart?,Arteries,Veins,RBC,Platelets,option2
,,,,,,
6,Blood is pumped from the heart to the entire body by which of the following parts?,Lungs,Blood vessels,Haemoglobin,Nerves,option2
,,,,,,
6,What organ removes waste from blood?,Heart,Lungs,Eyes,Kidneys,option4
,,,,,,
6,You can keep your heart strong by:,Eating heart-shaped candy,"Doing activities, like playing outside, riding your bike, and swimming",Smoking,Sleeping 18 hours a day,option2
,,,,,,
6,The movement of blood through the heart and body is called:,Circulation,Locomotion,Ventriculation,Heart pump,option1
,,,,,,
6,The pumping organ of our circulatory system is:,Heart,Artery,Vein,Lungs,option1
,,,,,,
6,Which vessels carry oxygen-poor blood and other waste products back to the heart?,Blood vessels,Artery,Vein,Capillary,option3
,,,,,,
6,Which artery carries deoxygenated blood?,Renal artery,Hepatic artery,Mesenteric artery,Pulmonary artery,option4
,,,,,,
6,What do tiny vessels from the artery link up and form?,Artery,Vein,Capillary,Nerve,option2
,,,,,,
6,Which blood do Pulmonary veins carry?,Oxygenated blood,Deoxygenated blood,Glucose-deficient blood,CO2 laden blood,option1
,,,,,,
6,What is the function of the blood vessels and capillaries?,They pump blood to the heart.,They filter impurities from the blood,They carry blood to all parts of the body.,They carry messages from the brain to the muscles,option3
,,,,,,
6,Which vessels carry blood to every part of your body?,Capillaries,Veins,Arteries,All of these,option4
,,,,,,
6,What is the heart also known as?,Muscular pump,Pumping device,Pumping machine,Pumping muscle,option1
,,,,,,
6,How many chambers does the heart have?,Four,Five,Six,Eight,option1
,,,,,,
6,The heart is located in the:,chest cavity,brain cavity,kidney cavity,muscle cavity,option1
,,,,,,
6,The top two chambers of the heart are known as:,atria,ventricles,top chamber,bottom chamber,option1
,,,,,,
6,Which instrument is used to listen to your heartbeat?,Stethoscope,Blood pressure,Oximeter,None of these,option1
,,,,,,
6,What is the throbbing that occurs in arteries due to the flowing of blood?,Heartbeat,Circulation,Pulse,Respiration,option3
,,,,,,
6,Stethoscope is used to amplify:,The sound of the heart,The movement of the heart,The muscles of the heart,None of the above,option1
,,,,,,
6,Sara wants to check her pulse. Where could she check it?,Thumb,Wrist,Neck,Both 'b' and 'c',option4
,,,,,,
6,Choose the factors that can increase or decrease heart rate.,Temperature,Exercise,Drinking water,Both 'a' and 'b',option4
,,,,,,
6,What happens to your heart rate AFTER you're done exercising?,It keeps varying for a few hours,It stays the same,It goes up,It goes down,option4
,,,,,,
6,Which organ of the excretory system stores urine until the body is ready to eliminate it?,Ureters,Urethra,Urinary bladder,Urea,option3
,,,,,,
6,Which of the following mechanisms are used by human beings for the excretion of waste materials from their body?,Exhalation,Perspiration,Defecation,All of the above,option4
,,,,,,
6,Which organs help to remove waste from the body?,"Lungs, stomach, bladder, and kidneys","Lungs, heart, bones, and bladder","Lungs, large intestine, bladder, and kidneys","Lungs, esophagus, bladder, and kidneys",option3
,,,,,,
6,Why is your skin part of the excretory system?,Sweating gets rid of salt and water,Exhaling releases carbon dioxide,Sweating gets rid of carbon dioxide,The large intestine releases faeces,option1
,,,,,,
6,What is the main function of the excretory system?,To collect and remove wastes from the body,To strengthen skeletal muscles,To protect the nervous system,To bring oxygen to body cells,option1
,,,,,,
6,Which of the following is/are an example(s) of excretion?,Removal of carbon dioxide by the lungs,Removal of salt through sweating,Removal of urea in urine,All of the above,option4
,,,,,,
6,What will happen if humans do not undergo excretion and defecation?,Humans will become sick,Humans will become extinct,Humans will stay healthy,None of the above,option1
