language_id,questions,option1,option2,option3,option4,answer
6,Sahil is explaining to Reema about the maximum and minimum temperature displayed daily in the weather bulletin. Which one is the correct explanation?,Highest day temperature and lowest night temperature of the day.,Highest day temperature and highest night temperature of the month.,Temperature recorded at 12 noon and at midnight (00.00 hrs).,Average highest temperature of day and average lowest temperature of night.,option1
,,,,,,
6,A flag mounted on a flag post near the sea coast flutters in the direction of the sea. At what time of the day does this happen?,Midnight,Afternoon,Early morning,Throughout the day,option1
,,,,,,
6,Cold air from surroundings rushes to take the place of the winds flowing from the ocean towards the land. What does this result in?,Convection currents,Ocean currents,Tides,Pressure difference,option1
,,,,,,
6,Thunderstorms develop in which of the following conditions?,Hot and humid conditions,Humid and cold conditions,Only hot conditions,Only humid conditions,option1
,,,,,,
6,Which of the following statements is/are false?,All storms are high-pressure systems.,A wind storm's destructive capacity increases with increases in wind speed.,Wind cycles are caused due to uneven heating of land and water as well as the shape of Earth.,Both ‘a’ and ‘c’,option1
,,,,,,
6,"During the formation of rain, what happens when water vapor changes to raindrops?",Heat is absorbed.,Heat is released.,Heat is first absorbed and then released.,There is no exchange of heat.,option2
,,,,,,
6,What is the best thing to do when strong winds risk blowing over a hut having a weak thatched roof?,Open the doors and windows,Close all the doors and windows,Make holes in the roof,Burn wood inside,option1
,,,,,,
6,Following are precautions one must take in case a storm is accompanied by lightning. Which one of them is incorrect? ,Do not take shelter under a tree.,Do not take shelter under an umbrella with a metallic end.,"Do not take shelter in open garages, storage sheds, etc.",Do not take shelter in a bus in the open.,option4
,,,,,,
6,Gappu planted a plant in a pot and took utmost care of it by watering it now and then. But one day it died. What may be the reason for it?,Dry soil,Lack of carbon dioxide,Excessive heat,Overwatering,option4
,,,,,,
6,Bryophyllum has black parts at the boundary of leaves plants. What is the function of this black part?,Black parts indicate that the poor health of the plant,Black parts help to absorb more sunlight,Black parts produce new leaves under suitable conditions,Black parts have no role to play,option3
,,,,,,
6,Bobo wants to propagate succulents. Which is the best way she must adapt to do it?,Stem cutting,Leaf cuttings,Root cutting,Sowing the seeds,option2
,,,,,,
6,Gappu wants to cut out a stem of a rose plant and plant it in a different pot. What should Gappu keep in mind such that a new plant grows well in the pot?,The stem should have roots,The stem should have leaves,The stem should have a flower in it,The stem should have a node from which new leaves can arise,option4
,,,,,,
6,"When you keep food items like bread and fruits outside for a long time especially during the rainy season, you will observe a cottony growth on them. How does it reproduce?",Through spore formation.,Through sexual reproduction.,Through binary fission.,Through fragmentation.,option1
,,,,,,
6,"Sporangium leaf is seen under a microscope, and tiny yellowish dots as shown in the image were observed. What are these yellow dots?",Human-made decorations,Stomata,Spores,Phloem cells,option3
,,,,,,
6,Gappu found some green spots on the bread piece left out for a few days. What are those spots?,Bacteria,Fungi,Yeast,Algae,option2
,,,,,,
6,Paheli uprooted a rose plan. Most of the root tips with hair got left behind. She planted it in a pot with new soil and watered it regularly. Will the plant grow or die?,The plant will grow with good health.,The plant will grow with poor health.,The plant will die immediately.,The plant will die in a few days.,option4
,,,,,,
6,"A stick of celery is left in a beaker containing a solution of blue food coloring. After two days, the celery is taken out and it is seen that parts of it have turned blue. What tissue turns blue?",Phloem,Leaf,Stomata,Xylem,option4
,,,,,,
6,In which of the following cases will a plant transpire less than normal?,When kept in sunlight,When kept in a dark room,When kept in a cold environment,When kept in a less humid region,option3
