language_id,questions,option1,option2,option3,option4,answer
1,Bobo was observing samples of pond water under a microscope. He saw an elongated parent cell dividing itself into two daughter cells. Identify the process he witnessed.,Fragmentation,Pollination,Binary fission,Fertilization,option3
1,Identify the gas that is generally produced when coal is burnt in the presence of a lot of air.,Carbon dioxide,Sulphur dioxide,Carbon monoxide,Nitrogen dioxide,option1
1,Which gas is obtained during the processing of coal?,Carbon dioxide,Coal gas,Carbon monoxide,Sulphur dioxide,option3
1,What is the gradual process of conversion of dead vegetation into coal known as?,Carbonisation,Evolution,Decomposition,Conversion,option1
1,Which of the following is not a constituent of petroleum?,Paraffin wax,Petrol,Lubricating oil,Coke,option4
1,Which of the following features is correct for a wildlife sanctuary?,It is an artificially created protected area for animals,It is a protected area for threatened and endangered wild animals,It is meant for conservation of only plant species,Capturing and poaching of animals is strictly prohibited here,option2
1,The place meant for conservation of biodiversity in their natural habitat are,Zoological garden,Wildlife sanctuary,Botanical garden,None of the above,option2
1,Which of the following activities cannot help in conservation?,Natural Disasters,Recycling of polythene,Recycling of metal,Recycling of cardboard,option1
1,Why is wild buffalo considered an endangered species?,Its population is diminishing,It has become extinct,It is found exclusively in a particular area,Its poaching is strictly prohibited,option1
1,Which one of the following statements is true about endemic species?,They are found exclusively in a specific habitat,Endemic species can never become endangered,They are found only in zoos and botanical gardens,None of the above,option1
1,Which of the following groups consists of endangered and vulnerable species respectively?,Cheetah and jaguar,Hog deer and leopard,Red panda and Asian Elephant,Kabrador duck and blue whale,option2
1,Name of the areas where animals are protected from any disturbance,Sanctuary,Biodiversity,Palaces,Beach,option1
1,In which biosphere reserves animals and plants similar to those of upper Himalayan ranges and lower western ghats found?,Kaziranga Biosphere reserve,Nanda devi Biosphere reserve,Pachmarhi Biosphere reserve,Dudhwa National reserve,option3
1,The killing of animals is referred to as,Poaching,Hunting,Killing,Assassinating,option1
1,The increase in concentration of which gas is not responsible for Global Warming?,Sulphur dioxide,Nitrogen,Carbon dioxide,Methane,option2
1,Greenhouse gases include:,"CO2, Methane, Nitrous oxide","CO2, Argon, Nitrous oxide","CO2, Methane, Chlorine","CO2, Methane, Fluorine",option1
1,Which of the following is a greenhouse gas?,nitrogen,methane,carbon dioxide,both (b) and (c),option4
1,Which of the following is a major source of water pollution?,Sulphur dioxide,Nitrogen oxide,DDT,Hydrogen oxide,option3
1,Ganga Action Plan is associated with which of the following?,Increase of fish culture in the Ganges,Reduce Ganga water pollution,Construct more bridges over the Ganges,Increase water transport on the Ganges,option2
1,A pond contains clean water. Which of the following activities will produce the least pollution of water?,Washing clothes in the pond,Animals bathing in the pond,Washing motor vehicles in the pond,Swimming in the pond,option4
1,Pollution of Ganga water is due to,Oil refinery in Mathura,Leather refinery in Kanpur,Soap factories in Kanpur,All of these,option4
1,Which of the following products obtained from coal is not properly matched to its usage?,"Coal tar - dyes, explosives, paints",Coal gas - fuel,Coke - Soft drink,None of the above,option3
1,"Choose the correct statement from the following,",It is difficult to transport natural gas through pipes.,Natural gas can not be used directly for burning in homes.,Natural gas is stored under high pressure as compressed natural gas.,Natural gas cannot be used for power generation.,option3
1,Many man-made projects use non-renewable resources such as oil or petroleum. Which of the following is a way to conserve non-renewable resources?,Reduce the number of disposable products we use,Reuse products more than once,Recycle items by using them for more than one purpose,All of the above,option4
1,Karnataka Government had launched ‘Project Elephant’ to save Asian elephants in the state. Which amongst the following statements reflect the purpose of the project.,Provide financial and technical support of wildlife management efforts,Creating conservation awareness among local people,Providing improved veterinary care for captive elephants,All of the above,option4
1,What does Carbon monoxide in vehicle exhaust causes?,Increased oxygen carrying capacity of RBCs,Reduced Nitrogen carrying capacity of RBCs,Reduced oxygen carrying capacity of RBCs,Reduced carbon carrying capacity of RBCs,option3
1,Why could it be dangerous to exercise outside during high levels of air pollution?,Exercise is bad for health,Deep breathing during exercise allows toxins further into the lungs,Pollutants can attack the fiber of clothes,Pollution makes surface slippery causing accidents,option2
1,Sajid observed ponds which looked green. What may have caused the pond water to change its colour?,Growth of algae,Growth of plants,Chemicals from industries,None of the above,option1
1,What would happen to a species if every member could not reproduce?,The species will become endangered and can be extinct.,The fertilization is not needed because they will do asexual reproduction.,The species will arise as a dominant population on Earth.,The organism will adapt and prevent early death cases.,option1
1,Polyethylene terephthalate belongs to which class of synthetic fibre?,Polyolefin,Nylon,Polyester,None of the above,option3
1,Which synthetic fibre is best suited to make a parachute and what property of the fibre is used?,"Polyester, Elasticity","Nylon, Elasticity","Polyester, High tensile strength","Nylon, High tensile strength",option4
1,Coal was produced on the earth over millions of years. Which of the following is NOT a step in the production of coal?,Animals died and were covered by sediment,Plants died and were covered by sediment,"Heat, pressure, and time change the peat to lignite",Time and pressure changes the dead plant to peat ,option1
1,Why are fossil fuels classified as nonrenewable?,They require expensive equipment,They take millions of years to replace,They can be found all over,They provide all the energy we use,option2
1,Which of the following constituents of petroleum is used in painting and road surfacing?,Bitumen,Petrol,Diesel,Oil,option1
1,Electricity is produced using many natural resources. Which inexhaustible resource can be used to produce electricity?,Petroleum,Natural gas,Water,Coal,option3
1,"In our country, large patches of forests are being cleared for cultivation of crops. The environmental impact of such a practice will lead to",Soil erosion,Soil pollution,Soil conservation,Soil fertility,option1
1,Which one of the following statements is true about a Biosphere Reserve?,It is meant to conserve both the biodiversity and the culture of that area,There are no other protected areas within its limits,,,option3
1,How does our government protect the rainforest of our country?,Prohibit the felling of trees that are not mature enough,Trees that have been chopped down are replanted,Discourage the use of pesticides,Both ‘a’ and ‘b’,option4
1,Name a biosphere reserve where the plants and animals are similar to those of the upper Himalayan ranges and lower western Ghats.,Nanda Devi Biosphere Reserve,Kaziranga Biosphere Reserve,Pachmarhi Biosphere Reserve,Dudhwa National Park,option3
1,Plants and animals that are found exclusively in a particular area is known as,Endemic species,Particular species,Significant species,Exclusive species,option1
1,Which of the following products contains harmful CFCs?,Refrigerators,Air conditioners,Aerosol sprays,All of these,option4
1,Incomplete combustion of fuel such as petrol and diesel gives which gas?,Nitrogen oxide,Carbon monoxide,Sulphur dioxide,Carbon dioxide,option2
1,Which of the following air pollutants is capable of preventing photosynthesis in plants?,Carbon dioxide,Nitrogen Oxides,Dust,Carbon monoxide,option3
1,The phenomenon of marble cancer is due to,Soil particles,Fog,CFCs,Acid rain,option4
1,What radiations are absorbed by CO2?,Ultrared radiations,Infrared radiations,Ultraviolet radiations,None of these,option2
1,What percentage of the global greenhouse gas emissions does the transportation sector emit?,1%,14%,33%,70%,option2
1,Which of the following statements about the ozone is correct?,It is essential for breathing,It absorbs ultraviolet rays,Its proportion in the air is about 3%.,It is mainly responsible for global warming,option2
1,Which of the following contents is most harmful to aquatic animals?,Heavy metal ions,Sodium ions,Potassium ions,Chloride ions,option1
1,In which year Ganga Action Plan was launched?,1980,1984,1982,1985,option4
1,"Students create a model of the formation of fossil fuels by first placing a layer of leaves, representing organic matter, in the bottom of a cup. What step will come next in the model?",Pouring water over the leaves to model washing away by rivers.,Adding sand on top of the leaves to model burial in sediments.,Burning the leaves to model the decay of organic matter.,Putting the leaves in the freezer to model conditions on top of mountains.,option2
1,"A substance X is obtained from an exhaustible natural resource. It is black and thick liquid with an unpleasant smell. Synthetic dye, plastic paints, and perfumes are obtained using this resource. Identify X",Coke,Coal tar,Bitumen,Lubricating oil,Option2
1,Boojho wrote some statements but he was confused to identify the incorrect statement. Choose the incorrect answer for him.,Petrol is used as a fuel in light motor vehicles.,Diesel is used as a fuel in heavy motor vehicles.,Lubrication oil is used for lubrication in machines and engines.,Bitumen is used in the medical industry.,option4
1,"Bobo was cooking and suddenly, the fuel of the stove got over. Which constituent of petroleum should he use to ignite the stove?",Kerosene,Diesel,Petrol,Paraffin wax,option1
1,Changing concentrations of ozone in upper atmosphere and at ground level can cause health problems for people. Which set of changes would cause the MOST health concerns?,Increase in both atmospheric and ground level ozone,Decrease in both atmospheric and ground level ozone,Increase in atmospheric ozone and a decrease in ground level ozone,Decrease in atmospheric ozone and an increase in ground level ozone,option4
1,"In pit A, Gappu put a polythene bag packed with some agricultural waste. In pit B, she dumped the same kind of waste but without packing it in a polythene bag. She then covered both the pits with soil. What did she observe after a month?",Waste in pit A degraded faster than that in pit B.,Waste in pit B degraded faster than that in pit A.,Waste in both pits degraded almost equally.,Waste in both pits did not degrade at all.,option2
1, Identify the last step of Nitrogen cycle.,Nitrogen compounds used by plants,Nitrogen compounds eaten by animals,Nitrogen compounds dissolved in water,Nitrogen compounds converted to gas by bacteria and released into the atmosphere.,option4
1,Displacement reactions will occur when:,A more reactive metal displaces a less reactive metal from its compound.,A less reactive metal displaces a more reactive metal from its compound,Displacement only occurs when two of the same metals are reacted,Displacement reactions will only occur in metals above iron in the reactivity series,option1
1,Choose the correct equation to represent when a magnesium ribbon is heated in the presence of air,2Mg + O2 + H2O → MgO2,2Mg + O2 → 2MgO,2Mg + O2 → MgO,None of the above,option2
1,An acid reacts with metal to produce:,Carbon dioxide,Hydrogen gas,Hydrogen gas and water,Salt and hydrogen gas,option4
1,Which of the following are combustible.,Iron nail,Glass,Steel,Wood,option4
1,Which of the following is not an inflammable substance?,Kerosene,Coal,Petrol,Alcohol,option2
1,Which of the following are required essentially for producing fire?,"Glass, coal, water","Fuel, coal, straw","Fire, wood, burner","Fuel, air, heat",option4
1,What is produced when a combustible substance is in the vapor state and burns strongly in the presence of air?,Heat,Light,Flame,Fumes,option3
1,Choose the ones that cannot burn without a flame.,Coal,Candle,Charcoal,Natural gas,option2
1,Choose the incorrect statement.,"The greater the calorific value, the better is the fuel.",Middle zone is the hottest zone of a flame.,The substances which vaporize during burning give flame.,All statements are incorrect,option2
1,What are the characteristics of an ideal fuel?,Should have high calorific value,Should have low calorific value,Should leave a lot of residues after burning,All of the above,option1
1,What is the significance of calorific value?,Helps in deciding which fuel is good,Helps in locating fuel,Helps in deciding ignition temperature,Helps in deciding fire point,option1
1,CNG (Compressed Natural Gas) in automobiles can reduce pollution in cities. What could be the correct reason for the same?,It produces less amount of Sulphur dioxide and chlorine.,It does not leave any residue or smoke after burning in the engine.,It produces a large amount of carbon dioxide,It is used in compressed form,option2
1,"Suppose you bring a burning candle near these materials one by one, which material(s) among milk, petrol, and mustard oil will catch fire instantly?",Petrol,Milk,Mustard oil,Both petrol and milk,option1
1,Choose the sources of light that cannot be used for reflection.,The sun,Torch light,Candle,Moonlight,Option4
1,"According to the laws of reflection, which option is correct?",i = r,i > r,i < r,i + r = 90°,Option1
1,What do we call the reflection of light back and forth several times through reflecting surfaces?,Multiple reflection,Diffused reflection,Regular reflection,None of the above,Option1
1,Multiple reflection occurs in which of the following objects?,Stethoscope,Kaleidoscope,Camera,Vehicle Mirrors,Option2
1,What is the 1st principle in laws of reflection about a ray of light hitting a smooth and shiny surface?,<i  is equal to the <r,<i  is complementary to the <r.,<i  is supplementary to <r.,<i  is opposite to <r,Option1
1,Choose the characteristic which is not true for the image formed by a plane mirror?,Real,Same size as of the object,Upright,Laterally Inverted,Option1
1,How can we take care of our eyes?,Do eye exercises and wash eyes daily,Study in adequate light at proper reading distance,Balanced diet including Vitamins and enough sleep,All of the above,Option4
1,Name the part of an eye where No vision is possible?,Cones,Cornea,Blind spot,Brain,Option3
1,The most comfortable distance at which humans can read with a normal eye?,24 cm,25 m,30 cm,25 cm,Option4
