language_id,questions,option1,option2,option3,option4,answer
6,Loamy soil is a mixture of:,Sand + Clay,Sand + Clay + Silt,Sand + Silt,Sand + Silt + Rocks,option2
,,,,,,
6,What is weathering?,Reflection of light from soil surface,Formation of soil from rocks and minerals,Process of rock formation,Process of soil pollution,option2
,,,,,,
6,Which of the following features is not applicable to penguins?,Streamlined body and webbed feet ,White colored body ,Enough fat and fur that sometimes they can get overheated,Penguins huddle together to keep themselves warm,option3
,,,,,,
6,Which of these BEST describes how some birds survive when the weather gets cold?,They store twigs and sticks in their nest,They migrate to a warmer climate,They grow more feathers to stay warm in the winter,They hide in bushes and wait for warm weather,option2
,,,,,,
6,What is the fluid part of the blood called?,Plasma,RBC,WBC,Blood platelets,option1
,,,,,,
6,What is the function of WBC?,Transport of oxygen,Fight against germs,Involved in blood clotting,All of these,option2
,,,,,,
6,The left side of the heart has blood rich in:,Carbon Dioxide,Oxygen,Hemoglobin,None of these,option2
,,,,,,
6,Which is the function of the cardiovascular system?,Circulates oxygen and removes carbon dioxide,Provide cells with nutrients,Removes the waste products of metabolism to the excretory organs for disposal,All of the above,option4
,,,,,,
6,Name the organ which is located in the chest cavity with its lower tip slightly tilted towards the left.,Kidney,Heart,Brain,Pancreas,option2
,,,,,,
6,Which of the following organs is not a part of the cardiovascular system?,Lungs,Heart,Blood vessels,Stomach,option4
,,,,,,
6,The beating sound your heart makes comes from:,Blood going in the wrong direction,Valves closing,The heart skipping beats,Your ears playing tricks on you,option2
,,,,,,
6,Why are the walls of arteries thick?,To carry a huge amount of blood,To carry high pressure of blood,To sustain heavy flow of blood in arteries,Both ‘b’ and ‘c’,option4
,,,,,,
6,Which of the following carries carbon dioxide-rich blood from the heart to the lungs?,Pulmonary veins,Pulmonary artery,All veins,All arteries,option2
,,,,,,
6,Which of the following parts prevent the mixing of oxygen and carbon dioxide-rich blood?,Veins,Arteries,Capillaries,Valves,option4
,,,,,,
6,The bottom two chambers of the heart are known as:,Atria,Ventricles,Top chamber,Bottom chamber,option2
,,,,,,
6,What wall separates the left side and right side of the heart?,Ventricles,Atrium,Septum,All of the above,option3
,,,,,,
6,Which chamber of the heart receives oxygenated blood from pulmonary circulation?,Left atrium,Right ventricle,Left ventricle,Right atrium,option1
,,,,,,
6,Which of the following is correct?,The heart is made up of four chambers.,The heart works by contracting and relaxing its muscles.,"Carbon dioxide-rich blood goes to the right side, and oxygen-rich blood goes to the left side of the heart.",All of the above,option4
,,,,,,
6,The beating sound your heart makes comes from:,blood going in the wrong direction,valves closing,the heart skips a beat,your ears are playing tricks on you,option2
,,,,,,
6,Why can't you use your thumb to find your pulse?,Your thumb has its own pulse,Your thumb is too big,You need two fingers,Your thumb cannot feel,option1
,,,,,,
6,Which organ(s) absorb excess water and store solid waste?,Bladder,Kidneys,Large Intestine,Lungs,option3
,,,,,,
6,In which of the following is the order of organs correct?,"Kidney, Urethra, Urinary bladder, Ureter","Kidney, Ureter, Urinary bladder, Urethra","Ureter, Kidney, Urethra, Urinary bladder","Urethra, Urinary Bladder, Ureter, Kidney",option2
,,,,,,
6,Someone who has dark yellow or brown urine most likely has this problem.,Liver cancer,Dehydration (lack of hydration),Kidney disease,Nerve damage,option2
,,,,,,
6,Identify the small muscular balloon-like organ that expands when filled with urine and contracts after emptying.,Ureter,Urinary bladder,Urethra,None of these,option2
,,,,,,
6,The kidneys send the urine to the bladder through tubes called ureters. What happens next?,Urine is stored in the bladder,Urine exits the body through the urethra.,Urine is stored in the gallbladder,All of the above,option1
,,,,,,
6,How much urine is passed in 24 hours by an adult human being?,1-1.8 liters of urine,1-1.4 liters of urine,1-1.6 liters of urine,1-1.7 liters of urine,option1
,,,,,,
6,How to make large crystals?,Heat a concentrated solution up quickly,Heat a concentrated solution up slowly,Cool down a concentrated solution quickly,Cool down a concentrated solution slowly,option4
