language_id,questions,option1,option2,option3,option4,answer
1,Which is NOT considered hazardous waste?,Clothing,Car battery,Toxic cleaning bottles,Electronic devices,option1
1,Which characteristic ensures life continuation?,Respiration,Reproduction,Excretion,Movement,option2
1,Which of the following combinations of features would you observe in grass?,Parallel venation and fibrous root,Parallel venation and taproot,Reticulate venation and taproot,All of the above,option2
1,Leaf venation and type of root correctly paired?,"Parallel venation, fibrous roots","Parallel venation, tap root","Reticulate venation, fibrous roots",No relation exists in leaf venation and type of roots,option1
1,Which of the following has a fibrous root?,Peas,Wheat,Radish,Neem,option2
1,Which of the following is not a correct match?,Petiole : attaches leaf to stem,Lamina : green flat part of leaf,Margin : gives shape to the leaf,Veins : transpiration,option3
1,Choose the correct word to describe the relation between biotic and abiotic components of a habitat.,Independent,Interdependent,Opposite,One and the same,option2
1,"Plant with short, insignificant roots is found in which habitat?",Desert,Water,Grassland,Mountain,option2
1,Identify the incorrect statement from Riya's notes,Aquatic plants have small roots for stability,Stem is hollow and light,Water is an aquatic habitat medium,Leaves of aquatic plants are large,option4
,In which habitat do plants have deep roots?,Mountains,Grassland,Desert,Aquatic,option3
1,What is a correct statement about the relationship between animals and plants in a habitat?,All adapted to the habitat,Various species can share one habitat,Both (a) and (b) are correct,None of these are correct,option3
1,Animals in grasslands lack adaptation for which feature?,Camouflage with long grass,Survival with less food,Storing water in stomachs,Digestive system for grasses,option3
1,Why do we need two muscles to move a bone?,"A muscle can only push, it cannot pull","A muscle can only pull, it cannot push",A muscle can pull or push,All of the above,option2
1,Which joint is used in neck exercises?,Ball and socket joint,Hinge joint,Fixed joint,Pivotal joint,option4
1,Match parts 1 to 3 correctly based on joint types and body structures.,1 → Fixed joint; 2 → Pivotal joint; 3 → Hinge joint,1 → Fixed joint; 2 → Backbone; 3 → Hinge joint,1 → Pivotal joint; 2 → Backbone; 3 → Rib cage,1 → Fixed joint; 2 → Pivotal joint; 3 → Rib cage,option4
1,Which bones enclose the part of our body we sit on?,Waist bones,Hip bone,Pelvic bones,None of the above,option3
1,Which features help a snail to move?,Strong muscle structure lubricated with mucus,Waves of muscular contractions,Carried shell,Strong muscle structure with wavy foot motion,option4
1,What does it indicate when iodine solution turns a food sample blue-black?,Protein,Carbohydrate,Fat,Vitamins,option2
1,What are the potential results of long-term carbohydrate deficiency?,Person will start to gain weight,Person will become very lean,Person’s hair and skin will be healthier,Person’s joints will become weak,option2
1,What is a component that is essential but does not provide nutrients?,Fats,Vitamins,Minerals,Fibre,option4
1,How does a balanced diet for an athlete differ from a regular diet?,More carbohydrates than regular diet,More proteins than regular diet,More fibre than regular diet,More water than regular diet,option2
1,What are the special structures which help the redworms in grinding their food? (knowledge),Teeth,Gizzard,Stomach,Tentacles,option2
1,The process by which water and minerals travel up the stem is called:,Photosynthesis,Venation,Conduction,Transpiration,option3
1,What is the term for the type of roots that originate from the base of the stem?,Tap roots,Fibrous roots,Lateral roots,None of the above,option3
1,Primary roots and its branches constitute which kind of root system?,Lateral root system,Tap root system,Fibrous root system,Non fibrous root system,option2
1,What are the smaller roots that grow on the main tap root called?,Fibrous roots,Primary roots,Branched roots,Lateral roots,option4
1,The design made by veins in a leaf is called? ,Leaf venation,Lamina,Stipules,None of the above,option1
1,Which part of the leaf is attached to the stem?,Lamina,Petiole,Veins,Midrib,option2
1,What is the design made by veins in a leaf called?,Stem,Parallel venation,Leaf venation,Root,option3
1,What is the green part of the leaf called?,Lamina,Stem,Parallel venation,Veins,option1
1,What is the colorful leaf-like structure that attracts pollinators?,Petals,Sepal, Leave,Stamen,option1
1,Which of these is not part of the stamen?,Filament,Anther,Stigma,None of he above,option3
1,The outer green layer of a bud is known as?,Petals,Leaf,Sepal,Pistil,option3
1,Which part of a flower is responsible for the production of nectar?,Petals,Anther,Stamen,Sepal,option1
1,Choose the joint allowing maximum movement in shoulders and hips,Saddle joint,Ball and Socket joint,Hinge joint,Pivot joint,option2
1,Ears and Nose are made up of,Bone,Muscle,Cartilage,Tendons,option3
1,In which parts of the body do we have a Ball and socket joint?,Fingers,Shoulders,Elbow,Wrist,option2
1,Which type of joints do the Skull bones have?,Hinge joint,Ball and socket joint,Pivot joint,Fixed joint,option4
1,Which body parts help in movement of cockroaches?,Three pairs of legs and two pairs of wings,Two pairs of legs and two pairs of wings,Two pairs of legs and three pairs of wings,Three pairs of legs and three pairs of wings,option1
1,How does an earthworm get grip on the ground?,Slimy secretion,Body rings,Tiny bristles,Repeated muscle expansion and contraction,option3
1,How can the balance of nature be maintained?,All living organisms should be herbivores,All living organisms should be carnivores,All living organisms should be omnivores,Optimum mix of all types of living beings is needed,option4
1,What is essential for the formation of hemoglobin?,Calcium,Iron,Phosphorous,Magnesium,option2
1,What does roughage help in?,Protecting our body from diseases,Movement of bowel,Providing energy,Building and repair of body parts,option2
1,What disease is caused by a deficiency of iron?,Rickets,Scurvy,Anaemia,Pellagra,option3
1,Why should we have dietary fibres in our food?,Fibres provide much more energy,Fibres protect our body from diseases,Fibres help to get rid of undigested food,Fibres help in water retention,option3
1,What does the body turn excess carbohydrates into?,Fibres,Proteins,Fat,Roughage,option3
1,In which of the following is iron present?,Green leafy vegetables,Pizza,Samosa,Orange,option1
1,Why are floods dangerous for aquatic animals?,"Excess water reduces oxygen, affecting underwater life.",Waterborne diseases lead to death among aquatic animals.,"Floods strand animals, causing death after waters recede.",Sudden wetness causes aquatic animals to perish.,option3
1,"The basic idea behind ""Catch water where it falls"" is related to:",recycling of water,making dams to store water,rain water harvesting,condensation of water vapour,option3
1,What should be spread at the pit bottom for red worm home?,Sand,Wire mesh,Chicken mesh,All of the above,option4
1,In what depth should the food be placed for red worms?,Top soil,30cm deep,2-3cm deep,None,option2
1,Ram placed a stem in a red-ink and water mixture. What will happen after a few hours?,Veins of leaves will turn red,Leaves would curl up,Stem gets damaged,No change observed,option1
1,"On a windless hot day, one would perspire more in a thick forest because",Heat from plant respiration,Increased humidity from plant transpiration,Less light in the forest,Psychological reasons,option2
1,Excessive bleeding due to an injury is a result of deficiency of which vitamin?,Vitamin A,Vitamin B,Vitamin K,Vitamin E,option3
1,What is the best recovery method for Gappu's disease caused by vitamin D deficiency?,Eating green leafy vegetables,Eating sour fruits,Taking calcium supplements,Spending time in sunlight,option4
1,Tie and dye of a cloth material is a chemical change.,TRUE,FALSE,Partially true,Cannot be determined,option2
1,Which of the following is a physical change? ,Aluminium metal is pounded into thin sheets,Iron is oxidized to iron oxide,Copper reacts with a strong acid,Sodium metal explodes on contact with water,option2
1,Which of the following is a common sign that a chemical change has occurred? ,An object has changed size,A new chemical has formed,An object has become a different shape ,An object has turned a different colour,option2
1,Two solutions are added together and the new solution becomes hot. What does this tell?, A gas is being produced,A physical change has occurred,A chemical change has taken place.,No change occur,option3
1,Select the advantage of treating wastewater.,Elimination of disease-causing bacteria and other harmful organisms,Preventing solid waste from entering rivers and oceans,Saving water - treated water can be reused,All of the above,option4
1,What can the solid that remains after wastewater has been filtered and cleaned be used for?,Fertilizer,Building roads,A fuel source,Making recycled wood products,option1
1,Which of the following is a water borne disease?,Diabetes,Cholera,Cancer,Appendicitis,option2
1,Which of the following is a part of inorganic impurities of the sewage?,Pesticides,Urea,Phosphates,Vegetable waste,option3
1,What is the soil profile?,A cross sectional view of the horizons in a soil,A front view of the horizons in a soil,A cross sectional view of the horizons in rocks,A front view of the horizons in rock,option1
1,Which soil is best suited for making clay pots and earthenware?,Sandy soil,Clayey soil,Loamy soil,Silt,option2
1,How can farmers prevent/slow down soil erosion?,Cover their crops with a tarp,Water the soil every day in order to weigh it down,"Plant crops, plants, etc. to hold the soil in place",Cut down all of the trees and crops,option3
1,Where is water and mineral absorption by roots maximized in the soil profile?,C-horizon,B-horizon,A-horizon,Bedrock,option3
1,Which horizon is made up of small lumps of rocks with cracks?,A,C,O,R,option1
1,"Which type of soil is well aerated, light and dry?",Sandy soil,Loamy soil,Clayey soil,None of the above,option1
1,Which soil is ideal for gardening?,Loam soil,Sandy soil,Clayey soil,None of the above,option1
1,Which of the following statements are correct for penguins?,They huddle together,They have webbed feet,They have a streamlined body,All of the above,option4
1,Choose the odd one from the following options:,Thick layer of fat under the skin,White fur,Long grasping tail,Wide and large feet with sharp claws,option3
1,How do adaptations help animals?,To hide from predators,To hunt for food,To survive in their habitats,All of the above,option4
1,Which of the following is the main circulatory fluid in our body?,Plasma,Lymph,Blood,None of these,option3
1,Which of the following are elements of blood?,Red Blood Cells,White Blood Cells,Platelets,All of the above,option4
1,What do blood platelets help in?,Formation of urine,Excretion of urine,Sweating,Blood clotting,option4
1,What makes blood appear red in colour?,White blood cells,Haemoglobin,Plasma,Platelets,option2
1,Which of the following is a function of platelets?,Fight infections,Transport dissolved gases,Form blood clots to prevent bleeding,Contain all suspended blood cells,option3
1,Which of the following are functions of blood?,Carry oxygen from lungs to cells,Carry digested food from small intestine to cells,Transport waste for removal from the body,All of the above,option4
1,Which blood vessels carry carbon dioxide rich blood from all parts of the body back to the heart?,Arteries,Veins,RBC,Platelets,option2
1,Blood is pumped from the heart to the entire body by which of the following parts?,Lungs,Blood vessels,Haemoglobin,Nerves,option2
1,What organ removes waste from blood?,Heart,Lungs,Eyes,Kidneys,option4
1,How can you keep your heart strong?,Eating heart-shaped candy,"Doing activities, like playing outside, riding your bike, and swimming",Smoking,Sleeping 18 hours a day,option2
1,The movement of blood through the heart and body is called:,Circulation,Locomotion,Ventriculation,Heart pump,option1
1,The pumping organ of our circulatory system is:,Heart,Artery,Vein,Lungs,option1
1,Which vessels carry oxygen-poor blood and other waste products back to the heart?,Blood vessels,Artery,Vein,Capillary,option3
1,Which artery carries deoxygenated blood?,Renal artery,Hepatic artery,Mesenteric artery,Pulmonary artery,option4
1,What do tiny vessels from the artery link up and form?,Artery,Vein,Capillary,Nerve,option2
1,Which blood do Pulmonary veins carry?,Oxygenated blood,Deoxygenated blood,Glucose-deficient blood,CO2 laden blood,option1
1,What is the function of the blood vessels and capillaries?,They pump blood to the heart.,They filter impurities from the blood,They carry blood to all parts of the body.,They carry messages from the brain to the muscles,option3
1,Which vessels carry blood to every part of your body?,Capillaries,Veins,Arteries,All of these,option4
1,What is the heart also known as?,Muscular pump,Pumping device,Pumping machine,Pumping muscle,option1
1,How many chambers does the heart have?,Four,Five,Six,Eight,option1
1,Where is the heart located?,Chest cavity,Brain cavity,Kidney cavity,Muscle cavity,option1
1,What are the top two chambers of the heart known as?,atria,ventricles,top chamber,bottom chamber,option1
1,Which instrument is used to listen to your heartbeat?,Stethoscope,Blood pressure,Oximeter,None of these,option1
1,What is the throbbing that occurs in arteries due to the flowing of blood?,Heartbeat,Circulation,Pulse,Respiration,option3
1,What is a stethoscope used to amplify?,The sound of the heart,The movement of the heart,The muscles of the heart,None of the above,option1
1,Sara wants to check her pulse. Where could she check it?,Thumb,Wrist,Neck,Both ‘b’ and ‘c’,option4
1,Choose the factors that can increase or decrease heart rate.,Temperature,Exercise,Drinking water,Both ‘a’ and ‘b’,option4
1,What happens to your heart rate AFTER you're done exercising?,It keeps varying for a few hours,It stays the same,It goes up,It goes down,option4
1,Which organ of the excretory system stores urine until the body is ready to eliminate it?,Ureters,Urethra,Urinary bladder,Urea,option3
1,Which of the following mechanisms are used by human beings for the excretion of waste materials from their body?,Exhalation,Perspiration,Defecation,All of the above,option4
1,Which organs help to remove waste from the body?,"Lungs, stomach, bladder, and kidneys","Lungs, heart, bones, and bladder","Lungs, large intestine, bladder, and kidneys","Lungs, esophagus, bladder, and kidneys",option3
1,Why is your skin part of the excretory system?,Sweating gets rid of salt and water,Exhaling releases carbon dioxide,Sweating gets rid of carbon dioxide,The large intestine releases faeces,option1
1,What is the main function of the excretory system?,To collect and remove wastes from the body,To strengthen skeletal muscles,To protect the nervous system,To bring oxygen to body cells,option1
1,Which of the following is/are an example(s) of excretion?,Removal of carbon dioxide by the lungs,Removal of salt through sweating,Removal of urea in urine,All of the above,option4
1,What will happen if humans do not undergo excretion and defecation?,Humans will become sick,Humans will become extinct,Humans will stay healthy,None of the above,option1
1,"What percentage of Earth's water, found abundantly in seas and oceans, is accessible for our use?",0.006%.,0.06%.,0.6%.,6%.,option1
1,On which of the following days is World Water Day observed?,22nd March,14th November,20th April,21st December,option1
1,At what duration does the annual rainfall at any given station vary?,Month to month,Weekly basis,Year to year,Quarterly,option3
1,Which of these methods should not be used for the disposal of urine and faeces if no sewage system is available?,Allowing untreated sewage to flow into rivers,Making septic tanks for sewage to flow into,Allowing sewage to flow into a biogas plant,Using a vermi-composting toilet,option1
1,"The statement ""Garden soil which is a rich source of humus content due to the presence of clay and the roadside soil does not hold the water"" is:",TRUE,FALSE,Partially true,Cannot be determined,option1
1,"Which of the following properties primarily determine the nature of soil as sandy, clayey or loamy?",Amount of organic matter,Color of the soil,Particle size of soil and rocks,Proportion of particles of various sizes,option4
1,Wheat is grown in fine clayey soil because:,It is rich in humus,It is very fertile,It is well aerated,Both ‘a’ and ‘b’,option4
1,"What does the proportion of sand, silt and clay in a soil sample determine?",Structure,Texture,Nutrient potential,Fertility level,option2
1,"If a soil retains too much water, what could happen to the plants?","The plants wouldn't grow, and mold might develop",The plants wouldn't grow because the soil needs the water,The plants would grow because plants need a lot of water,None of the above,option1
1,What does a small hole in the soil that retains water after rain and dry weather indicate about the soil's properties?,Higher percolation rate,Lower percolation rate,Lower water absorption capacity,Both ‘b’ and ‘c’,option4
1,Which of the following has the greatest effect on soil's capacity to retain water?,Soil Color,Soil particle size,Soil texture,Soil fragrance,option2
1,Temperature: 15℃ to 40℃; humidity - 80% These conditions can be found in which of the following habitats?,Deserts,Polar regions,Mountainous regions,Tropical rainforests,option4
1,Most of the adaptive features of animals in tropical rainforests is due to which of the following reasons?,To survive in hot and humid conditions,To be able to eat different food because of higher competition,To be able to survive in less water conditions,To obtain sufficient food from soil due to the absence of fruit-bearing trees in rainforests.,option1
1,What causes the formation of white patches in places like underarms during humid weather?,Salt present in the sweat,Sugar present in the sweat,Acid present in the sweat,None of the above,option1
1,What happens if a person has one kidney removed?,They will accumulate excess urea,They will die,They will continue as normal,They will stop making urine,option3
1,Which factors determine the formation of understoreys in a forest?,Different types of crowns,Different sizes of crown,Different heights of trees,All of the above,option4
1,In what units the rate of rainfall is expressed?,Millimeters,Meters,Kilometers,None of the above,option1
1,Which of the following places in India rarely gets any rain during the monsoon season?,Thar Desert,Shimla,Kochi,Meghalaya,option1
1,Which of the following is used to measure the Intensity of rainfall?,Rain gauge,Anemometer,Hydrometer,Seismometer,option1
1,What does passing waste-water through bar screens in a Wastewater Treatment Plant remove?,Plastic bags,Sand,Grit,All of the above,option1
1,What does aeration of water remove during wastewater treatment?,Bacteria,Germs,Human waste,Sand,option3
1,What is loamy soil a mixture of?,Sand + Clay,Sand + Clay + Silt,Sand + Silt,Sand + Silt + Rocks,option2
1,What is weathering?,Reflection of light from soil surface,Formation of soil from rocks and minerals,Process of rock formation,Process of soil pollution,option2
1,Which of the following features is not applicable to penguins?,Streamlined body and webbed feet ,White colored body ,Enough fat and fur that sometimes they can get overheated,Penguins huddle together to keep themselves warm,option3
1,What is the fluid part of the blood called?,Plasma,RBC,WBC,Blood platelets,option1
1,What is the function of WBC?,Transport of oxygen,Fight against germs,Involved in blood clotting,All of these,option2
1,What does the left side of the heart have blood rich in?,Carbon Dioxide,Oxygen,Hemoglobin,None of these,option2
1,Which is the function of the cardiovascular system?,Circulates oxygen and removes carbon dioxide,Provide cells with nutrients,Removes the waste products of metabolism to the excretory organs for disposal,All of the above,option4
1,Name the organ which is located in the chest cavity with its lower tip slightly tilted towards the left.,Kidney,Heart,Brain,Pancreas,option2
1,Which of the following organs is not a part of the cardiovascular system?,Lungs,Heart,Blood vessels,Stomach,option4
1,Where does the beating sound your heart makes come from?,Blood going in the wrong direction,Valves closing,The heart skipping beats,Your ears playing tricks on you,option2
1,Why are the walls of arteries thick?,To carry a huge amount of blood,To carry high pressure of blood,To sustain heavy flow of blood in arteries,Both ‘b’ and ‘c’,option4
1,Which of the following carries carbon dioxide-rich blood from the heart to the lungs?,Pulmonary veins,Pulmonary artery,All veins,All arteries,option2
1,Which of the following parts prevent the mixing of oxygen and carbon dioxide-rich blood?,Veins,Arteries,Capillaries,Valves,option4
1,What are the bottom two chambers of the heart known as?,Atria,Ventricles,Top chamber,Bottom chamber,option2
1,What wall separates the left side and right side of the heart?,Ventricles,Atrium,Septum,All of the above,option3
1,Which chamber of the heart receives oxygenated blood from pulmonary circulation?,Left atrium,Right ventricle,Left ventricle,Right atrium,option1
1,Which of the following is correct?,The heart is made up of four chambers.,The heart works by contracting and relaxing its muscles.,"Carbon dioxide-rich blood goes to the right side, and oxygen-rich blood goes to the left side of the heart.",All of the above,option4
1,Why can't you use your thumb to find your pulse?,Your thumb has its own pulse,Your thumb is too big,You need two fingers,Your thumb cannot feel,option1
1,Which organ(s) absorb excess water and store solid waste?,Bladder,Kidneys,Large Intestine,Lungs,option3
1,In which of the following is the order of organs correct?,"Kidney, Urethra, Urinary bladder, Ureter","Kidney, Ureter, Urinary bladder, Urethra","Ureter, Kidney, Urethra, Urinary bladder","Urethra, Urinary Bladder, Ureter, Kidney",option2
1,Someone who has dark yellow or brown urine most likely has this problem.,Liver cancer,Dehydration (lack of hydration),Kidney disease,Nerve damage,option2
1,Identify the small muscular balloon-like organ that expands when filled with urine and contracts after emptying.,Ureter,Urinary bladder,Urethra,None of these,option2
1,The kidneys send the urine to the bladder through tubes called ureters. What happens next?,Urine is stored in the bladder,Urine exits the body through the urethra.,Urine is stored in the gallbladder,All of the above,option1
1,How much urine is passed in 24 hours by an adult human being?,1-1.8 liters of urine,1-1.4 liters of urine,1-1.6 liters of urine,1-1.7 liters of urine,option1
1,How to make large crystals?,Heat a concentrated solution up quickly,Heat a concentrated solution up slowly,Cool down a concentrated solution quickly,Cool down a concentrated solution slowly,option4
1,"The upper boundary of the saturated soil layer, where gaps between particles and rocks are filled with water, is referred to as ?",Water level,Water table,Groundwater,Water limit,option2
1,What is the rainfall range in Andhra Pradesh?,20 - 40 cm,40 - 40 cm,60 - 100 cm,100 - 150 cm,option3
1,What information can be obtained from the rainfall map?,Amount of rainfall in different places,Kind of water management needed in different places,Places which are prone to floods and droughts,All of the above,option4
1,Which of the following types of trees are said to help in purifying wastewater quite rapidly when planted all along the sewage ponds?,Eucalyptus trees,Ficus trees,Neem trees,Peepal trees,option3
1,"Among these diseases, which one is not typically transmitted through water?",Cholera,Typhoid,Asthma,Dysentery,option3
1,Soil microorganisms need moisture and nutrients for survival. Select the habitat with both from the options.,Desert,Forest,Open field,Cricket ground,option2
1,Rohan is visiting his village. He saw his grandfather wanting to grow pulses in his field. Which soil is best suitable for this crop?,Clayey soil,Loamy soil,Sandy soil,All of the above,option2
1,"When Ellen forms a gritty ball from topsoil that falls apart, which soil component is likely responsible for this?",Clay,Sand,Silt,Humus,option3
1,Students investigated which soil type has the capacity to retain the most water. What were they investigating?,The mass of the soil types,The color of the soil types,The soil type that weighs the most,The soil type that keeps in the most water,option4
1,Bobo poured 50 mL of water into a soil sample; 20 mL of water drained out. How much water was retained in the soil?,20 mL,30 mL,15 mL,50 mL,option2
1,200g of soil collected and dried in the sun weighed 170g. Calculate the percentage of water in the sample.,0.3,0.45,0.15,0.25,option3
1,The heart beats faster after running. Why?,It decreases CO2 in cells and blood has to rush in to supply CO2,It increases O2 in cells and blood rushes in to supply CO2,It decreases O2 in cells and blood rushes in to supply O2,It increases CO2 in cells and blood rushes in to supply O2,option2
1,Which of the following is/are applications of Crystallization?,To obtain pure salt from seawater,To obtain pure alum crystals from an impure alum,To separate kerosene from crude oil,Both 'a' and 'b',option4
1,What can be used to describe sunlight?,White light,Green light,Pink light,Blue light,option1
1,What does a prism split white light into?,4 colours,6 colours,9 colours,7 colours,option4
1,"When light is reflected from the surface of a compact disk (CD), we observe:",2 colours,1 colour,No colour,Many colours,option4
1,What do we observe when light is reflected over soap bubbles?,2 colours,1 colour,No colour,Many colours,option4
1,How many colors is white light made up of?,A single color,Primary colors,Five colors,Seven colors,option4
1,What does Newton's disc demonstrate?,Light is white in color,A rainbow looks nice,Light is nothingness,Humans are made of light,option1
1,How to make a Newton's colour disc?,Take a circular disc and paint it with the colours of the rainbow,Paint a square green,Draw a circle on a red table,Paint a circle white,option1
1,Heat transfer by conduction takes place in which state of matter?,Gas,Solids,Liquids,None of the above,option2
1,Heat transfers from an area of ____ temperature to an area of ___ temperature.,High - low,Low - high,High - high,It can travel high to low and low to high.,option1
1,Heat transferred by convection happens in which of the following states of matter?,Solids,Liquids,Gases,Both (b) and (c),option4
1,"In convection, between what does heat transfer take place?",Two solid surfaces connected physically,Solid surface and liquid medium,Solid surface and gaseous medium,Both (b) and (c),option4
1,Which of the following is an example of convection?,A hair dryer drying your hair,When an AC or a heater changes its temperature,When a car engine turns hot after being turned on,Boiling noodles in water,option4
1,The process by which we get heat while sitting in front of a room heater is:,Conduction,Convection,Radiation,None of these,option3
1,How does heat from the sun reach us?,Conduction,Convection,Radiation,All of this,option3
1,Choose all the situations which will result in an open circuit:,Switch in off position,Broken filament of the bulb,Broken wire,All of the above,option4
1,How many times does a fuse work?,Thrice,Twice,Once,Four times,option3
1,Select different effects produced by an electric current.,Electric current produces heat.,Electric current produces water.,Electric current produces magnetic effects.,Both ‘a’ and ‘c’,option4
1,What are electromagnets made up of?,Lead,Copper,Soft Iron,None of the above,option3
1,"If we denote speed by S, distance by D and time by T, the relationship between these quantities is:",S = D × T,T = S x D,S = T/ D,S = D/ T,option4
1,Which two factors determine if the object is moving faster or slower?,Speed,Time,Area,Both 'a' and 'b',option4
1,How much time does a pendulum of a given length take to oscillate?,equal time in some oscillation.,unequal time in some oscillation.,equal time in each oscillation.,unequal time in each oscillation.,option3
1,Choose the basic unit for speed.,km/s,km/h,m/s,m/h,option3
1,The speed of an object is correctly represented in which of the following options?,5 m/s,5 mp,5 m/s-1,5 s/m,option1
1,"Choose the correct relationship between speed, distance, and time.",Speed = time/ distance,Time = speed x distance,Distance = speed x time,Time = speed / distance,option3
1,What does the x-axis represent on the distance-time graph?,Distance,Displacement,Speed,Time,option4
1,Which of the following is a good definition of climate?,Daily changes in the atmosphere.,The state of the atmosphere all over the world.,The average weather in large regions over a long period of time.,All of the above,option3
1,What is the cause of humidity in the climate?,Rainfall,Amount of water vapour in the air,Snowfall,Wind,option2
1,Which of the following briefly describes the desert climate?,Hot and humid,Dry and humid,Hot and dry,Hot and wet,option3
1,"When temperature increases, what happens?",Rise in pressure,Rainbow,Evaporation of water,Movement of air,option3
1,What conditions affect weather?,Temperature,Clouds,Wind created by air mass movement,All of the above,option4
1,Which of the following is not a factor influencing weather?,Temperature,Wind speed,Amount of sunlight,All are factors of weather,option3
1,Which of the following statements is wrong with respect to air?,Air exerts pressure,Air occupies space,Air moves from low pressure to high pressure area,Air expands on heating,option3
1,How do the pores between soil particles help?,They help roots to breathe,They help to store nutrients,They help in better absorption of nutrients,They keep the plant cool,option1
1,How do plants facilitate gaseous exchange?,Stem,Leaves,Roots,Flowers,option2
1,What happens to the roots of a potted plant when it is overwatered?,Roots pick up the growth,Roots rot and die,Roots become dry and die,Roots absorb nutrients better,option2
1,Stamens contain which of the following parts?,Style,Anther,Ovary,Stigma,option2
1,Which part is known as the female reproductive part of a flowering plant?,Stigma,Stamens,Flowers,Pistil,option4
1,Which is the process in which the pollen lands on the stigma of the same flower?,Cross-pollination,Self-pollination,Right pollination,Pollination,option2
1,What is the process of fusion of the male and the female gametes called?,Fertilization,Pollination,Reproduction,Seed formation,option1
1,Appu found a parachute-like structure with a seed attached to it. What will be that seed dispersal method?,Wind,Water,Animals,Explosive action,option1
1,Which two processes facilitate the Movement of water through the plant?,Absorption by roots and photosynthesis,Gravitational force and absorption by roots,Transpiration pull and absorption by roots,Photosynthesis and transpiration,option3
