language_id,questions,option1,option2,option3,option4,answer
,,,,,,
1,How many pairs of ribs are there in the human body?,8,9,12,17,option3
,,,,,,
1,How many degrees can a hinge joint move?,120 degrees,150 degrees,360 degrees,180 degrees,option4
,,,,,,
1,How many skeletal muscles are needed to move a bone?,A pair,Single,Triple,None of the above,option1
,,,,,,
1,What type of injuries do doctors examine using X-ray films?,Injuries of bone,Injuries of muscles,Skin injuries,Joint injuries,option1
,,,,,,
1,Who crawls on the ground by alternately looping sideways?,Fish,Snail,Snake,Earthworm,option3
,,,,,,
1,How does the earthworm move?,By dragging,By crawling making alternate loops,By alternate extension and contraction of the body,By alternate looping,option3
,,,,,,
1,Which creature can walk on land and fly in the air?,Cockroaches,Earthworms,Snakes,All of the above,option1
,,,,,,
1,What animal moves sideways with a long backbone and muscles?,Fish,Earthworm,Snails,Snakes,option4
,,,,,,
1,Name the materials required to prepare a food item as a whole,Nutrients,Ingredients,Nourishments,Minerals,option2
,,,,,,
1,Which of the following ingredients cannot be obtained from a plant or an animal source?,Oil,Asafetida (hing),Salt,Pepper,option3
1,Pick the odd one out,Chicken,Egg,Cheese,Onion,option4
,,,,,,
1,Ingredient of Dosa,Meat,Pumpkin,Rice,Coffee,option3
,,,,,,
1,Lions eat the flesh of other animals. Choose the correct category for lions.,Omnivore,Herbivore, Carnivore,None of the above,option3
,,,,,,
1,Foods good sources of protein,Candy,Bread,"Meat, fish, eggs",Popcorn,option3
,,,,,,
1,Which source of protein is different from others?,Peas,Green gram,Soya beans,Cottage cheese (paneer),option4
,,,,,,
1,Vitamin prepared by body in sunlight,Vitamin A,Vitamin C,Vitamin D,Vitamin B1,option3
,,,,,,
1,"Food item providing vitamins, minerals, and proteins",Whole grain food,Fatty fish,Plant oil,Nuts,option4
,,,,,,
1,Diet containing all necessary nutrients,Nutritional diet,Balanced diet,Perfect diet,Tasty diet,option2
,,,,,,
1,Component helping with constipation,Fibre,Fats,Minerals,Proteins,option1
,,,,,,
1,Reason to purify polluted water,It may cause diseases,It will smell bad,It will look dirty,All of the above,option4
,,,,,,
1,Principle behind solar water purifiers,Condensation,Evaporation,Sublimation,Both (a) and (b),option4
,,,,,,
1,What do the roots of a tree absorb?,Soil,Insects,Water and Nutrients,All of the above,option3
,,,,,,
1,Conserving forests by,Cutting them,Preventing forest fires,Overgrazing animals,All of these,option2
,,,,,,
1,Twins would,Look similar,Have the same height,Both a and b,None of these,option1
