language_id,questions,option1,option2,option3,option4,answer
6,"When both solutions A and B are heated up, what happens to the solubilities, A and B?",Both A and B will decrease,Both A and B will increase,Only A will increase,Only B will increase,option2
,,,,,,
6,"A mixture contains four solid compounds A, B, C, D. On heating C changes to the vapor state. What method can be used to separate C from the rest of the solids?",Crystallisation,Sublimation,Distillation,Filtration,option2
,,,,,,
6,"In an experiment, 63.5g of copper combines with 16g of oxygen to give 63.5 + 16 = 79.5g of cupric oxide. This is in agreement with which law?",Constant proportions.,Conservation of mass.,Multiple proportions,None of them,option2
,,,,,,
6,What does the law of definite proportions state about chemical substances?,Ratio of mass elements in chemical compounds is always fixed,Ratio of mass of element in chemical compounds varies as per temperature,Proportions of atoms of each element in a chemical compound always remains the same,Both ‘a’ and ‘c’,option4
,,,,,,
6,A pure sample of ammonia contains 14 g of nitrogen and 3 grams of hydrogen. A second sample of pure ammonia contains 28 g nitrogen and 6 g of hydrogen. This is an example of which of the following laws?,Law of universal gravitation,Law of multiple proportions,Law of definite proportions,Law of conservation of mass,option2
,,,,,,
6,A non-metal A has valency of 2 and a metal B has valency of 3. What will be the chemical formula of the ionic compound formed by them?,A2B3,A3B2,B3A2,B2A3,option4
,,,,,,
6,Valency of an element X is 1. Write the chemical formula of its oxide., X203,XO,X2O,XO2,option2
,,,,,,
6,An element E has atomicity of 7. What is the formula of the molecule it forms?,E7,7E,E7,E7,option1
,,,,,,
6,Lead (Pb) exhibits two valencies; +2 and +4. What will be the chemical formula of plumbous oxide?,PbO,Pb2O3,PbO2,PbO4,option1
,,,,,,
6,4 atoms of an element A combine to form a molecule. What is the chemical formula of the molecule formed?,4A,A4,  A4,A4,option4
,,,,,,
6,An element is polyatomic and more than 4 atoms of the same element combine to form a molecule. Identify the element.,Chlorine,Hydrogen,Phosphorus,Sulphur,option4
,,,,,,
6,The molecular formula of a covalent compound is P2O5. Select the correct option based on the given information.,The compound contains 2 atoms of P and 5 atoms of O,The ratio of the mass of P to the mass of O in the molecule is 2 : 5,There are twice as many P atoms as there are O atoms,The ratio of the mass of P to the mass of O in the molecule is 5 : 2,option1
,,,,,,
6,In which of the following the valency of each of the constituent elements is equal to the total number of atoms is one molecule of the compound?,HCl,HS2,CaO,MgCl2,option3
,,,,,,
6,Iron exhibits valency of +2 and +3. Copper exhibits valency of +1 and +2. Iron is called Ferrous when it exhibits valency of +2. What will copper be called when it exhibits valency of +2?,Copper,Cupric,Cuprous,None of the above,option2
,,,,,,
6,An atom of aluminium is 27 times heavier than 1/12th of the mass of carbon-12 atom. What is the atomic mass of aluminium?,27/12 u,27 x 12 u,27 u,12 u,option3
,,,,,,
6,A metal with valency m and a non-metal with valency n combine to form an ionic compound. Atomic mass unit of metal is A u and that of non-metal is B u. What is the formula mass of the ionic compound formed?,(A x n) + (B x m),(A x n) + (B x n),(A + B) x (m + n),(m + n) x (A + B),option1
,,,,,,
6,Mass of 12 carbon atoms is the same as the mass of 720 atoms of an element E. What is the atomic mass of this element?,720 u,8640 u,60 u,6 u,option3
,,,,,,
6,Hydrogen has a mass of 1u. What does this mean?,1 atom of hydrogen weigh the same as 1/12 atoms of carbon,12 atoms of hydrogen weigh the same as 12 atoms of carbon,12 atoms of hydrogen weigh the same as 1/12 atom of carbon,1/12 atom of hydrogen weigh the same as 12 atoms of carbon,option1
,,,,,,
6,"What is the relative molecular mass of fluorine gas, F2, given the atomic mass of fluorine is 19 u?",19 u,38,9.5 u ,10 u,option2
,,,,,,
6,Valency of element A is 2 and valency of element B is 3. Atomic mass of element A is 6 u and atomic mass of element B is 9 u. What is the formula mass of the compound formed from A and B?,15 u,36 u,39 u,90 u,option2
,,,,,,
6,Atomic mass unit of sodium is 23 u and that of oxygen is 16 u. What is the formula mass unit of sodium oxide (Na2O)?,35 u,55 u,62 u,78 u,option3
,,,,,,
6,What mass of carbon dioxide (CO2) will contain 3. 011* 1023  molecules?,11.0 g, 22.0 g,4.4 g, 44.0 g,option2
,,,,,,
6,How many grams of H2SO4 are present in 0.25 mole of H2SO4?,2.45,24.5,  0.245,0.25,option2
,,,,,,
6,The atomic mass of sodium is 23. How many moles are present in 46 g of sodium?,1,2,2.3,4.6,option2
,,,,,,
6,The Avogadro constant is defined as the number of atoms in exactly how many grams of carbon-12 atom?,12g ,6g,25g,14g,option1
,,,,,,
6,How many grams are in 1.2 x 1024 molecules of CO? (molar mass of CO = 28 g/mol),28.2 g,55.8 g  ,6.02 g,1.02 kg,option2
,,,,,,
6,"How many moles are 98.3 grams of aluminum hydroxide, Al(OH)3? (Atomic mass of Al = 27, H= 1, O = 16)",1.26 moles,0.8 moles,"7,673.4 moles",150 moles,option1
,,,,,,
6,What is the mass of 0.25 mole of O2?,8g,16g,32g,4g,option1
,,,,,,
6,What conclusions were made regarding atoms after the discovery of electrons and protons?,Atom is divisible and has subatomic particles,Protons were in the interior of atoms,Electrons could be easily removed,All of the above,option4
,,,,,,
6,Which of the statements are the drawbacks of Rutherford's model of an atom?,The orbital revolution of the electron is not expected to be stable,Any particle in a circular orbit would undergo an acceleration and the charged particles would radiate energy,The revolving electron would lose energy and finally fall into the nucleus,All of the above,option4
,,,,,,
6,Deflection of alpha particles in Rutherford's experiment means alpha particles: ,Attracted to negative electrons,Repelled by negative electrons,Attracted to positive proton space,Repelled by positive proton space,option4
,,,,,,
6,"If the plum pudding model of atom was correct, how would alpha rays behave in Rutherford's experiment?",Most would pass through,Attracted by embedded electrons,Deflected by positive charged sphere,"Half deflected, half attracted",option3
,,,,,,
6,Why did Rutherford expect most alpha particles to be deflected?,Negative electrons deflect positive alphas,Negative electrons deflect negative alphas,Positive sphere attracts positive alphas,Positive sphere deflects positive alphas,option4
,,,,,,
6,Which of the following conclusions is correct from Rutherford’s alpha particle scattering experiment?,Mass and energy are related,Nucleus is present in the centre of the atom,Neutrons are buried deep in the nucleus,The point of impact with matter can be precisely determined,option2
,,,,,,
6,What step does every scientific experiment begin with?,Hypothesis,Question/Problem,Procedures,Conclusion,option2
,,,,,,
6,"The formula of a molecule is X2 . One molecule of X2 contains 18 protons. If the mass number of X is 19, how many neutrons are there in one atom of X? ",1,9,10,18,option3
,,,,,,
6,Which of the following pairs are isobars?,17Cl35 and  17Cl37,18Ar40 and  20Ca40,6C12  and  6C14,None of these,option2
,,,,,,
6," Some elements are given. Identify the correct set of isobars: 19K40, 18Ar40, 25Mn55, 26Fe55, 1H1, 1D2",Potassium and Manganese,Potassium and Argon,Iron and Manganese,Both ‘b’ and ‘c’,option4
,,,,,,
6,Which of the following electron configurations is wrong?,"Li (3) = 2, 1","O (8) = 2, 6","S (16) = 2, 6, 8","P (15) = 2, 8, 5",option3
,,,,,,
6,The element with atomic number 3 is likely to have similar chemical properties to the element with which of the following atomic numbers?,5,11,8,20,option2
,,,,,,
6,"Amongst elements X (2,8,6) and Y (2,8,8) which is more reactive?",X because it is a metal,Y because it is non-metal,X because Y has a complete octet.,Y because it is gas,option3
,,,,,,
6,What is common between group 1 and group 17 elements?,They have the same valence electrons,They have the same number of shells,They have the same combining capacity,They have inert gas configuration,option3
,,,,,,
6,An element has valency 3. What is true about this element?,Element must have gained 3 electrons,Element must have lost 3 electrons,Element might have gained or lost 3 electrons,Element must have shared 3 electrons,option3
,,,,,,
6,Chlorine has 7 valence electrons but valency 1. Why?,Only 1 out of 7 electrons participates in chemical bonding,Only 1 out of 7 electrons does not participate in chemical bonding,It is easier for chlorine to gain 1 electron to achieve a stable octet,None of the above,option3
,,,,,,
6,What will boron do to complete a most stable octet? Atomic number of Boron = 5,Share 4 electrons,Lose 3 electrons,Gain 5 electrons,Share 5 electrons,option2
,,,,,,
6,A body has zero displacement. What could be true for such a body?,Body is at rest,Body changed its initial position with a negligible amount,Body changed its position and came back to the original position,Both ‘a’ and ‘c’,option4
,,,,,,
6,A body has zero displacement. Choose the correct statement.,It did not cover any distance,It covered the maximum distance,Its speed has been zero,Its velocity is zero,option4
,,,,,,
6,Which relationship cannot be true in any case?,Speed > velocity,Speed < velocity,Speed = velocity,Speed ? velocity,option2
,,,,,,
6,Select the examples in which a body has covered some distance but is zero.,Ball rolled towards a wall hits it and returns to the origin.,Runner doing 3 full rounds of a circular ground.,Runner doing 1.5 rounds of a rectangular park,Both ‘a’ and ‘b’,option4
,,,,,,
6,"A body starts from point A, travels till point C and then returns to point B. Choose the correct statement.",Displacement will be zero if point A is the origin,Displacement will be zero if C is the midpoint of A and B,Displacement will be zero if point B and C are the same,Displacement will be zero if point A and B are the same,option4
,,,,,,
6,"A particle has a value of -60 m/s, to describe its motion. What does it refer to?",Speed of a particle,Velocity of a particle,Position of a particle,Displacement of a particle,option2
,,,,,,
6,A body moving in a circular path comes back to its original position. What is applicable for such a body?,Body will have a constant speed and velocity both,Body will have a variable speed and velocity,Body will have some speed and zero velocity,Body will have constant speed and variable velocity,option3
,,,,,,
6,A cyclist covers a distance of 75m in 25s. Calculate the speed of the cyclist in km/h.,10.8 km/h,14.4 km/h,18 km/h,21.6 km/h,option1
,,,,,,
6,"An object moves 21 m in the first 4 sec, 16 m in next 4 sec, and 11 m in the last 4 sec. What is its average speed?",7 m/s,5 m/s,4 m/s,3 m/s,option3
,,,,,,
6,A car travels 80 km east in 2 hours and then 50 km west in 1 hour. The total average velocity of the car will be:,1.5 km/h,2.5 km/h,1 km/h,4.4 km/h,option3
,,,,,,
6,An object travels 20 metres in 6 seconds and the next 25 metres in 3 seconds. What is the average speed of the object?,4 m/s,5 m/s,6 m/s,7 m/s,option2
,,,,,,
6,A truck driver drives 20 km down the road in 5 minutes. He then reverses and drives 12 km back down the road in 3 minutes. What is his average velocity?,1 km/min,2 km/min,3 km/min,4 km/min,option1
,,,,,,
6,A train accelerates from 54 km/h to 72 km/h in 5 seconds. What is its acceleration?,0.25 m/s²,0.5 m/s²,0.75 m/s²,1 m/s²,option4
,,,,,,
6,A truck travelling at 54 km/h slows down to 18 km/h in 5 sec. What is its deceleration?, -1.75 m/s², -2 m/s², -1 m/s², -1.25 m/s²,option2
,,,,,,
6,A body is moving with a constant speed. What can be said about the acceleration of the body?,Has zero acceleration,Has constant acceleration,Could have some acceleration,Has maximum acceleration,option3
,,,,,,
6,A car accelerates from 24 m/s to 56 m/s in 8 s. What is its acceleration?,3 m/s²,4 m/s²,5 m/s²,6 m/s²,option2
,,,,,,
6,"If the distance-time graph of a body is a straight line inclined to the time axis, what can we guess about the motion?",Uniform motion,Non-uniform motion,Stationary motion,None of the above,option1
,,,,,,
6,Velocity time graph of a particle is a curved line. What does this indicate about the motion of the particle?,Uniform velocity,Non-uniform velocity,Uniform acceleration,Non-uniform acceleration,option4
,,,,,,
6,The motion of a ball is described as -20m/s. Which of the following characteristics of motion might it be describing?,Speed of the ball,Velocity of the ball,Acceleration of the ball,Deceleration of the ball,option2
,,,,,,
6,If a train at rest accelerates uniformly to a speed of 162 km/h in 9 sec. How much distance is covered?,202 m,204 m,202.5 m,2025 cm,option3
,,,,,,
6,An object accelerates at 2.2 m/s² on a straight road. How much is the increase in velocity in 3 seconds?,6.1 m/s,6.3 m/s,4.4 m/s,6.6 m/s,option4
,,,,,,
6,"A train travelling at 30 m/s accelerates at 0.8 m/s² for 28 s, what will be the distance travelled by train?",1153.2 m,1153.6 m,1154 m,1153.8 m,option2
,,,,,,
6,A body starts with initial velocity of 19 m/s and acceleration 3 m/s². Find the distance covered in 2 sec.,55 m,44 m,52.5 m,45 m,option1
,,,,,,
6,"The velocity of a car running, with a uniform speed, on a circular track is not uniform. Why?",The car travels equal distances in unequal time intervals,The car has a uniform acceleration,The direction of car varies continuously,The car travels unequal distances in equal time intervals,option3
,,,,,,
6,What is the displacement and distance covered by a particle if it covers half of the circle of radius r?,2?r and 0 respectively,2r and ?r respectively,?r/2 and 2r respectively,?r and r respectively,option2
,,,,,,
6,Which of the following statements is correct of a body moving at a constant speed in a circular path?,Velocity is constant and its acceleration is zero,Velocity and acceleration are changing due to change in direction,Velocity and acceleration are changing due to change in magnitude,Velocity is constant and acceleration is changing direction,option2
