language_id,questions,option1,option2,option3,option4,answer
,,,,,,
6,A laboratory thermometer is used to measure the freezing point of water. When should the reading be taken?,when mercury has stabilized and the thermometer is out of water.,when mercury is still rising and the thermometer is out of water.,when mercury has stabilized and the thermometer is still in the water.,when mercury is still rising and the thermometer is in the water.,option3
,,,,,,
6,A homeless person wrapped himself with a few layers of newspaper on a cold winter night to keep himself warm. Choose the correct reason.,Friction between the layers of newspaper produces heat.,Air trapped between the layers of newspaper is a bad conductor of heat.,Newspapers are a conductor of heat.,Newspaper is at a higher temperature than surroundings.,option2
,,,,,,
6,Gappu and Bobo  took a wire of length 10 cm and 5 cm respectively. Both of them connected the wires in the circuit. The current flowing in both the circuits is the same. Choose the correct statement.,Heat produced in both the wires will be the same.,Heat will be produced only in Gappu’s wire.,Heat produced in both wires will be different.,Heat will be produced only in Bobo's wire.,option1
,,,,,,
6,"Statement 1 - The metal tungsten has a very high melting point due to which it does not melt  
Statement 2 - Tungsten is the commonly used metal for the filament of electric bulbs.",Statement 2 is the  correct reason for statement 1,Statement 1 is the correct reason for statement 2,Statement 1 is correct but statement 2 is false,Statement 2 is true but statement 1 is false,option2
,,,,,,
6,Why does the bulb glow when it is switched on?,Filament of the bulb becomes so hot that it glows.,The glass surface of the bulb becomes bright.,Filament of the bulb produces sparks of light.,Bulb holder throws sparks of light inside the bulb.,option1
,,,,,,
6,Curd usually takes 4-5 hours to set. What can be done to fasten the process of curd setting?,Place the milk container inside the refrigerator and turn it off.,None of the above,Place the milk container on fire.,Place a lighted bulb near the milk container.,option4
,,,,,,
6,Steel wool melts when an electric current is passed through it. Which of the following appliances should use steel wool?,Electric bulb,Electric heater,Electric fuse,Electric oven,option3
,,,,,,
6,A type of material glows and becomes hot very quickly when an electric current is passed through it. This material is suitable for which of the following appliances?,Electric bulb,Electric heater,Electric oven,Both 'b' and 'c',option4
,,,,,,
6,Electromagnet 1 is made by using one cell and Electromagnet 2 is made using two cells. Everything else is the same. Which one will be a stronger electromagnet?,Electromagnet 1,Electromagnet 2,Both will be of the same strength,Cannot be said,option2
,,,,,,
6,Vinayak travels 10 kilometers daily to school by bus. The bus takes almost 5 stops to pick students. The road always has traffic. Choose the correct option that mentions motion of the bus.,Uniform Motion,Rectilinear Motion,Non-Uniform Motion,Periodic Motion,option3
,,,,,,
6,Suraj walks to his school which is at a distance of 3 km from his home in 30 minutes. On reaching he finds that the school is closed and comes back by a bicycle with his friend and reaches home in 20 minutes. His average speed in km/h is:,6 km/hr,9 km/hr,3.33 km/hr,7.2 km/hr,option4
,,,,,,
6,David travels one hour at an average speed of 45 kmph and the next hour at an average speed of 65 kmph. Then what is his average speed?,50 kmph,55 kmph,25 kmph,60 kmph,option2
,,,,,,
6,What is the distance covered by a car travelling at a speed of 40km/h in 15 minutes?,10 meters,10 kilometers,12 meters,12 kilometers,option2
,,,,,,
6,Travelling at a speed of 50kmph how long is it going to take to travel 60 km? Select all that apply.,1.2 hrs.,72 seconds,72 minutes,Both ‘a’ and ‘c’,option4
,,,,,,
6,"Find the time taken to cover the distance of 360 km from Delhi to Agra, by the Shatabdi Express moving at 2 km/min.",3 hours,4 hours,5 hours,6 hours,option1
,,,,,,
6,A truck moves with a speed of 80km/hr for 15 mins and then 60km/h for the next 15 mins. How much distance has the truck covered?,140 km,2200 km,70 km,35 km,option4
,,,,,,
6,When we blow over a paper strip it goes upward. Why?,Blowing over the paper reduces the air pressure above the strip.,Blowing over the paper increases the air pressure above the strip.,Neither of these is the correct reason.,The strip will not go upward at all.,option1
,,,,,,
6,"To expel hot air out of the kitchen, ‘A’ has an exhaust fan fitted on the window of her kitchen and ‘B’ has a similar exhaust fan fitted on the wall near the ceiling of kitchen. Which of the exhaust fans will expel the hot air more effectively?",Exhaust fan A,Exhaust fan B,Neither of the fans,Both fans,option2
,,,,,,
6,"Curtain is hanging at the entrance of a room. A long corridor runs at right angles to the door, that is parallel to the curtain. If a strong wind blows along the corridor, the curtain will:",Get pushed inside the room.,Get pushed outside the room.,Get collected towards one end/swirled.,Remain unaffected.,option2
,,,,,,
6,"When a plastic bottle containing some hot water is closed and cold water is poured on it, the bottle changes its shape. Why?",Outside air pressure is more than  inside the bottle,Outside air pressure is less than inside the bottle,Outside air pressure is equal to the  inside the bottle,Plastic bottle must have been faulty ,option1
,,,,,,
6,A flat in Mumbai with a balcony facing the sea has some clothes hung in the balcony. Towards which direction will the clothes be blown in the afternoon?,Towards the sea,Away from the sea,Unpredictable,None of the above,option1
,,,,,,
6,Which of the following latitude belts shows movement of cooler air towards the region close to the equator?,0-20 degrees,0-30 degrees,0-40 degrees,0-10 degrees,option2
,,,,,,
6,Bobo was observing samples of pond water under a microscope. He saw an elongated parent cell dividing itself into two daughter cells. Identify the process he witnessed.,Fragmentation,Pollination,Binary fission,Fertilization,option3
